trip_id,route_id,stop_id,speed_mps,feed_timestamp,vehicle_id
2181637:566590:568900,15,00600,7.769999980926514,19:54:00,3490101818
2199588:567916:568414,2,S02039,0.0,19:59:00,3490101922
2181408:564657:568328,1,S02070,0.0,20:30:00,3490102402
2182201:565273:568902,701,S09227,0.0,20:30:00,3490102103
2181285:566972:568504,601,S00426,7.21999979019165,20:07:00,3490101803
2181424:564613:568374,1,00456,9.720000267028809,19:50:00,3490101689
2199392:566817:568954,501,S02039,2.2200000286102295,20:30:00,3490101816
2181284:564221:568390,602,00814,12.220000267028809,20:05:00,3490101688
2199327:568021:568992,501,S02077,0.0,20:30:00,3490101360
2181275:564089:568390,601,S02080,0.0,20:37:00,3490101817
2182050:566266:568898,701,00526,15.829999923706055,20:15:00,3490102102
2181776:565522:568929,14,09187,11.380000114440918,20:10:00,3490101365
2199427:568157:568478,4,S00501,0.0,20:15:00,3490101821
2182089:568746:568892,702,S09210,0.0,20:15:00,3490102101
2192706:566901:568283,22,S02080,0.0,20:30:00,3490101367
2199581:564462:568518,2,S02035,0.0,20:00:00,3490101808
2181869:565195:568355,7,00726,9.4399995803833,20:00:00,3490101254
2192739:564610:568502,16,S00502,0.0,20:17:00,3490101684
2181780:567638:568336,15,S02083,0.0,20:30:00,3490101901
2199433:563800:568430,4,S00504,8.880000114440918,20:15:00,3490102104
2181450:568804:568958,11,S00506,0.0,20:05:00,3490101258
2192647:564590:568568,16,S00503,0.0,20:15:00,3490101683
2181748:563916:568365,13,00048,11.65999984741211,20:02:00,3490101479
2182051:567142:568994,701,S02036,0.0,20:30:00,3490101929
2181414:565057:568524,1,02018,3.3299999237060547,20:20:00,3490102106
2199503:567746:568951,502,S00090,6.380000114440918,20:25:00,3490101920
2181240:564443:568242,19,09109,10.0,20:20:00,3490101482
2182125:568868:569001,702,S02079,0.0,20:30:00,3490101046
2181672:564437:568421,10,09170,11.9399995803833,20:25:00,3490102105
2181083:565159:568447,32,09093,3.880000114440918,20:15:00,3490101840
2199544:568110:568487,502,S02037,0.0,20:30:00,3490101831
2181482:563477:568970,6,S02085,0.0,20:30:00,3490101366
2199391:565433:568571,501,S02077,13.050000190734863,20:00:00,3490101839
2182414:566325:568906,13,S02082,0.0,20:32:00,3490101510
2181410:565950:568442,1,00229,11.65999984741211,20:00:00,3490101812
2181638:566287:568457,15,00687,11.109999656677246,20:24:00,3490101923
