trip_id,route_id,stop_id,speed_mps,feed_timestamp,vehicle_id
2181337:567618:568414,2,00284,8.329999923706055,11:00:00,3490101813
2182070:568714:568956,702,00350,1.3799999952316284,11:15:00,3490101818
2199523:567415:568910,502,S00357,5.550000190734863,11:30:00,3490101922
2181049:566837:568933,31,02062,10.0,11:30:00,3490101361
2182133:565654:568913,802,00057,12.220000267028809,11:30:00,3490101368
2181593:564279:568958,15,00068,10.829999923706055,11:00:00,3490101811
2181367:564288:568891,1,09121,10.0,11:05:00,3490102103
2192722:564799:568374,16,S00502,0.0,11:24:00,3490101689
2181061:564500:568532,31,00458,10.0,11:00:00,3490101816
2181338:565960:568381,2,09337,8.609999656677246,11:30:00,3490101826
2181755:563436:568490,14,S02083,0.0,11:40:00,3490101838
2181683:566407:568976,10,00788,0.550000011920929,11:25:00,3490101817
2199305:566770:568259,501,S00044,9.15999984741211,11:30:00,3490102102
2182012:567630:568929,701,00526,9.720000267028809,11:15:00,3490101365
2182186:565116:568914,701,00283,11.65999984741211,11:30:00,3490102401
2199355:565208:568261,501,S00524,16.3799991607666,11:15:00,3490101257
2192629:564375:568354,16,00238,8.880000114440918,11:15:00,3490102101
2181620:564922:568283,15,00575,14.720000267028809,11:26:00,3490101367
2181307:567602:568518,2,00317,0.0,10:59:00,3490101808
2182105:568793:568951,702,S09209,5.829999923706055,11:30:00,3490101254
2181426:563865:568923,1,02015,0.5099999904632568,11:20:00,3490101901
2181735:566290:568945,13,03047,0.0,11:31:00,3490102104
2181308:566865:568419,2,S09074,8.880000114440918,11:29:00,3490101359
2199469:564143:568303,502,S02078,0.0,11:40:00,3490101258
2199410:567904:568323,4,S02077,0.0,11:40:00,3490101683
2181727:564508:568390,7,00835,5.829999923706055,11:30:00,3490101951
2199468:566611:568429,502,09120,11.109999656677246,11:25:00,3490101686
2182295:567323:568572,12,S02039,0.0,11:39:00,3490101255
2181089:565688:568894,32,S00503,1.1100000143051147,11:15:00,3490101479
2181358:563632:568400,1,00460,9.720000267028809,10:50:00,3490102106
2182315:567162:568361,602,09173,5.829999923706055,11:15:00,3490101805
2199356:564108:568300,501,S09040,7.5,11:30:00,3490101481
2199561:564677:568925,4,S02083,5.550000190734863,11:15:00,3490101478
2181492:564351:568424,6,09128,17.5,11:30:00,3490101502
2199409:564219:569001,4,00359,0.0,11:10:00,3490101046
2181382:563334:568520,1,00455,10.829999923706055,11:35:00,3490102105
2181594:565625:568447,15,00645,3.609999895095825,11:30:00,3490101840
2182013:564914:568957,701,00325,12.770000457763672,11:30:00,3490101369
2182071:568815:568990,702,S02079,7.21999979019165,11:45:00,3490101362
2199467:565028:568960,502,S00426,0.550000011920929,11:10:00,3490101477
2181435:568791:568916,11,00383,9.4399995803833,11:05:00,3490101370
2181712:563643:568504,7,00208,6.659999847412109,11:33:00,3490101837
2181619:566204:568432,15,00675,6.380000114440918,10:56:00,3490101807
2181527:565961:568970,6,02072,13.050000190734863,11:15:00,3490101366
2182303:563630:568948,12,S00426,8.050000190734863,11:25:00,3490101506
2181767:563274:568571,14,S02083,14.15999984741211,11:10:00,3490101839
2192687:565232:568260,22,S02080,0.0,11:37:00,3490101510
