trip_id,route_id,stop_id,speed_mps,feed_timestamp,vehicle_id
2181305:567335:568414,2,00317,0.0,09:59:00,3490101813
2199559:565769:568956,4,00398,13.609999656677246,10:15:00,3490101818
2182131:567342:568951,802,00223,6.380000114440918,10:30:00,3490102403
2182313:567289:568933,602,00683,13.050000190734863,10:15:00,3490101361
2199521:563951:568913,502,S00292,0.0,10:30:00,3490101368
2181489:564986:568958,6,S00524,13.880000114440918,10:30:00,3490101811
2181037:564413:568891,32,09151,4.440000057220459,10:15:00,3490102103
2192627:566703:568374,16,00367,9.4399995803833,10:15:00,3490101689
2182282:566004:568532,601,S02039,0.0,10:17:00,3490101816
2181306:567198:568381,2,00161,0.0,10:29:00,3490101826
2181725:566792:568490,7,S02076,0.0,10:30:00,3490101838
2199351:563450:568976,501,S00524,11.380000114440918,10:15:00,3490101817
2199463:565768:568369,502,S00413,11.9399995803833,10:10:00,3490101480
2192720:566928:568259,16,00762,10.550000190734863,10:24:00,3490102102
2182007:567767:568957,701,00528,8.050000190734863,10:00:00,3490101821
2182008:566191:568914,701,09030,8.329999923706055,10:15:00,3490102401
2181121:567164:568261,19,09117,10.829999923706055,10:26:00,3490101257
2181374:568228:568354,1,02015,5.0,10:20:00,3490102101
2181592:564238:568283,15,00078,15.270000457763672,10:30:00,3490101367
2181335:567805:568518,2,00318,0.9200000166893005,10:00:00,3490101808
2181392:567572:568923,1,00751,1.2300000190734863,10:35:00,3490101901
2181434:568671:568945,11,00383,5.269999980926514,10:05:00,3490102104
2181336:565316:568419,2,09177,0.0,10:30:00,3490101359
2199303:567819:568323,501,S02076,0.550000011920929,10:30:00,3490101683
2181618:565599:568390,15,00575,2.2200000286102295,10:26:00,3490101951
2199407:568169:568429,4,00359,0.0,10:10:00,3490101686
2182301:563665:568572,12,09099,0.0,10:25:00,3490101255
2181090:564397:568894,31,00505,6.380000114440918,10:30:00,3490101479
2181357:564594:568400,1,00212,8.050000190734863,10:05:00,3490102106
2181525:565921:568361,6,S09037,1.3799999952316284,10:15:00,3490101805
2199465:565134:568925,502,S02078,0.0,10:40:00,3490101478
2192686:565160:568424,22,S02080,0.0,10:37:00,3490101502
2199352:565985:569001,501,S00427,4.210000038146973,10:30:00,3490101046
2181066:564735:568520,31,00312,7.5,10:00:00,3490102105
2199464:563498:568447,502,09129,7.21999979019165,10:25:00,3490101840
2182103:568741:568957,702,09228,11.109999656677246,10:30:00,3490101369
2182184:567685:568990,701,S02028,11.380000114440918,10:30:00,3490101362
2181734:566116:568960,13,03046,6.380000114440918,10:31:00,3490101477
2182009:564672:568916,701,09217,8.880000114440918,10:30:00,3490101370
2181617:564186:568504,15,00604,4.71999979019165,09:56:00,3490101837
2181692:567936:568300,10,00774,8.050000190734863,10:25:00,3490101050
2181591:564977:568432,15,00608,12.220000267028809,10:00:00,3490101807
2181703:564256:568970,7,00816,9.4399995803833,10:03:00,3490101366
2181766:565168:568948,14,S02083,2.5,10:10:00,3490101506
2181724:566551:568571,7,00728,9.4399995803833,10:00:00,3490101839
2181417:568153:568260,1,00317,5.550000190734863,09:50:00,3490101510
